id,username,password,address,city,orders,favorites,balance
18818554,jorin,-3771299785717582273,100 Charlton Road,Sturbridge,"['0671217240', '3453206622', '0385420242', '0789722402', '0316690619', '8445071513', '0967277671', '1551665867', '2253053546', '0688144500', '0962619701', '081181503X', '0751501336', '5553675456', '0395271029', '0516016105', '2264028963', '0688140718', '0316087610', '0964967804', '0415057701', '089840150X', '0330270982']",['0439141001'],106.3
91136047,contraoctave,-1930533792808585287,7855 Moffett Rd,Semmes,"['0312872305', '0312179499', '082300239X', '0586214895', '0486299910', '067169524X', '0373871864', '0060804874', '0865471606', '0451191145', '0396086926', '0671570552', '0679803211', '0968125832', '0877018545', '0399512330', '0757300065', '0316734462', '0571088392', '0811805530', '080392514X', '0553373781', '0590396358', '0312185898', '0425092828', '0812881796', '0863161995', '0670033049', '0903505312', '037324424X', '0671021338', '0812926714', '088864311X', '1878246321', '0517536064', '0823406520', '1579549276', '0307115968', '0525939865', '0060926945']",['0465036759'],101.3
32059026,rhona,-2892926564084687724,7855 Moffett Rd,Semmes,"['1853260975', '0590266004', '0875951880', '156504018X', '0002554283', '0064432483', '0441005969', '019553123X', '1564581837', '0451207998', '1562882260', '0373220243', '1558680764', '0446607231', '0006375340', '0688144500', '0380978911', '0451405137', '0312876068', '0671665537', '1588981770', '0061097535', '0671020579', '0671633279', '0373052820', '0687332079', '0571088392', '8983140380', '2070543587', '0385316550', '0789722402', '0892813407', '0702807648', '1860197752', '0609600672', '0807046310', '8055103291', '0471395242']","['0140028978', '1571454551', '0590405926']",123.7
84752074,bywoods,2714773676109728668,15445 Highway 24,Moulton,"['0070527091', '0688103995', '000617695X', '8484370046', '0789477858', '0207169616', '0738808245', '0740721984', '0446357472', '0312324642', '0373612680', '0395877504', '1857997808', '0812503198', '0439312930', '0316262501', '8175252723', '0751512869', '0553560719', '0517881349', '0934986517']",[],140.9
24449479,esra,6600288027564048419,235 Queen St,Southington,"['0586214895', '0864426364', '0192141945', '0446357472', '0933884184', '0553121952', '0316171468', '0394840933', '0671021338', '0373030983', '0800755561', '0671795325', '0960394621', '0821743341', '207042796X', '0060000791', '1591162203', '0140585354', '0393086976', '0394513061', '0380764040', '0553345206', '0808572725', '0740721984', '0863161995', '0060392177', '0786864133', '0505523949', '0394588207', '0312135300', '0140564551', '1571458697', '0440488133', '0064441407']",[],51.6
97306080,incompliant,6625287934996450124,11 Jungle Road,Leominster,"['0140443290', '0373242662', '0395522463', '0553345206', '0425092828', '0819309052', '0679734058', '0671020579', '0752848089', '0394840933', '0091018501', '8983140380', '0812566750', '0821737708', '0671218638', '0971663815']","['2020309629', '0465036759', '031286261X', '0099744112', '091621141X', '1591162203', '1551668947', '0394878655']",70.3
92487880,klepht,1270269009806759376,141 Washington Ave Extension,Albany,"['0807012238', '0888948204', '0767913019', '0675080746', '0553275496', '0505521598', '0394878655', '071561472X', '0140585354', '3882438002', '0529053241', '0571088392', '0595133789', '3518405217', '0971663815', '0304349267', '1579549276', '2070378551', '0452264790', '0060922265', '0030107318', '1551665867', '0947533125', '055356255X']","['0312907699', '8983140380', '0060414715', '0072119179']",107.6
48088172,babbitt,-4299868109023561937,3700 Hwy 280-431 N,Phenix City,[],"['2253053546', '0316728985', '0553218980', '0451160959', '0515125652']",117.0
80707884,cason,-462461381847068283,685 Schillinger Rd,Mobile,"['037324424X', '0486295354', '0394800281', '0061070173', '0830713255', '0316262501', '0099435136', '352217352X', '0425173615', '3334003078']",[],121.9
42507226,ogee,6761703931546355311,170 Fort Morgan Road,Gulf Shores,"['1565102495', '847844422X', '0441873626', '0517573849', '0688103995', '0375725520', '0131465155', '0689841361', '0517101157', '0399144056', '0877018545', '9839981900', '0821772163', '0316540234', '1556344473', '1588981770', '0140105247', '1581121717', '037322351X', '0394588207', '1562824201', '1575662981', '0061050474', '0718139844', '0890838518', '1582343764']","['0967005604', '0446392715', '0415057701', '0785276122', '0156001896', '0786831685']",83.9
14545284,klagenfurt,-6789384040582161623,1970 S University Blvd,Mobile,"['1853260886', '0800755561', '0060289333', '0373112343', '2080704001', '0451198212']","['1591820014', '0688039626', '0792441915']",142.1
35672874,longevous,-8858040160677464246,8650 Madison Blvd,Madison,"['0307020223', '1571312374', '0263161048', '0373520859', '0374229430']","['0140083715', '0553154214', '0141186151', '0435123289', '0060922265', '0452273803', '0061099155', '0340717238']",99.7
36882800,broadsword,108351628673638831,288 Larkin,Monroe,"['0451169158', '0140304770', '0553213717', '0131038052', '0316690619', '0525941509', '0380755726', '0373030290', '0688163440', '0689831528', '0892965320', '1902593332', '0345345045', '0465024769', '1569315078', '1853463949', '1850437351']","['0812817974', '1860197752', '0671009958', '1892213958']",100.9
34529391,posthumous,3471498299516315929,161 Berlin Road,Cromwell,"['096267950X', '0521400643', '3442552362', '078949387X', '0399136665', '0333906306', '1575662981', '207042796X', '0060926945', '1566044650', '3596118239', '0787654027', '0595188273', '0671021338', '1564582973', '0373286953', '0821737708', '0913374717', '0553218980', '0879517328', '0934986517', '0517101157', '0312324642', '019509395X']",[],120.3
21962842,durrett,6551523111629747115,67 Newton Rd,Danbury,"['0802730213', '0263161048', '037305257X']","['1583143440', '1551662736', '0345345045', '0805075615', '0446679550', '0380450054']",89.2
49348398,fessler,5337956685623082308,30 Catskill,Catskill,"['0330295608', '2879290937', '0727841939', '067155834X', '0020136900', '0963167324', '0807012238', '0708842186', '0590396358', '0738808245', '0806974109', '0316734462', '1842750240', '0425171272', '0913374717', '0688144500', '0736904867', '0313224420', '0310231612', '0761504524', '0415057701', '0373520859', '1558680764', '0399135731', '067169524X', '0525941509', '0517053233', '0553581031']",[],99.5
23452586,rodeo,67451034707308887,11697 US Hwy 431,Guntersville,"['0553581031', '0395419174', '0316988960', '0380976943', '0312135300', '0385233590', '0425173615', '0445408286', '0451406958', '0782124690', '0786864133', '1562824201', '0679735968', '0440507944', '155583163X', '1902593332', '0812521145', '0198320256', '1570426201', '1568659350', '0516016105', '0373702000', '0671218638', '1571454551', '0307592618', '1591162203', '0140111573', '0385509006', '1576832880', '0684822911', '0451625145', '1853262269', '0520011309', '0876667779']","['0688129226', '0061070173', '0749317884', '0425076776', '0842334165', '088864311X', '0871138654']",108.5
76572403,carlstrom,3801092924772890066,700 Oak Street,Brockton,"['0679734058', '0572023642', '157488364X', '3518394312', '0373834330', '0787102296', '0782124690', '0517100118', '0688111882', '0684838419', '0822313871', '0688144500', '1575662981', '2841721388', '0764223852', '0399145702', '0515125652', '1410757609', '0316507415', '0743449207', '0684852071', '2867441382', '0465024769', '0394588207', '0684852624', '0960394621', '2020482363', '0385293941', '0312289480', '342105634X']","['3803505496', '0060972335', '0373027443', '0670860859']",107.4
31100426,heehaw,4112969719607598108,1717 South College Street,Auburn,"['0064406601', '2070567842']","['0192801724', '0192141945', '3405160812', '8425328055', '0806970707', '0743219570']",100.8
62313454,heraclea,-6651563835240975341,121 Worcester Rd,Framingham,"['0671792369', '2867441382']","['0440204208', '0937750018', '0061070173', '0385285019', '0373030290', '0516016105']",115.4
23868010,succinate,-1660906334444744739,4180 Us Hwy 431,Roanoke,"['0140105247', '0307115968', '0553251228', '0312195621', '0060083972', '0394513061', '3518405217', '2858151555', '0452273803', '0740721984', '2070543587', '0330295608', '0140196269', '0834803534', '0373220243', '1564581837', '044970128X', '0749317884', '0345445724', '0821749439', '0345435397', '0140304770', '0816505837']","['083480252X', '0806974109', '000617695X', '0812509803', '0441873626', '3442092639']",146.7
68695275,korfonta,8127941567544000630,300 Colony Place,Plymouth,"['000617695X', '0834803534', '0553259822', '1557232520', '0441545424', '0671886142', '0878577475', '0486260992', '1587670585', '0451207998', '0671689746']",[],91.4
31276949,huntley,6449541666051165271,777 Brockton Avenue,Abington,"['0099744112', '1853262269', '0688170528', '0811805530', '0590266004', '0140377425', '0451191145', '0192801724', '8437606608', '0515132810', '0916872033', '1853463949']","['0821774816', '1578564611', '1556619472', '0131465155', '0446351601']",56.3
34999874,bini,6139862482019276383,16077 Highway 280,Chelsea,"['1551662736', '0140380000', '0812503198', '0449908798', '0896214400', '2253053546', '8420610445', '3803505496', '0070527091', '0553581031', '0937750018', '0060922265', '2290125903', '0743211448', '1931561028', '0867199024', '0440235715', '0441003117', '0688140963', '0449232638', '0842308083', '2020309629', '0446678589', '0380978911']","['0590405926', '0307020231', '1591291852']",58.9
89420677,dantedanton,-4333779788138702037,3176 South Eufaula Avenue,Eufaula,"['2070567842', '0684871564', '9507398082', '0688144500', '0030615224', '0671319558', '067943545X', '0446672157', '0671528297', '0816738637', '0345252985', '0345336283', '0553252917', '0061094560', '0525392440', '0962619701', '9722110195', '0879239212', '0843953276', '0816513619', '1550390678', '0743462335', '0394885198', '070905260X', '014027944x', '1550130587', '0771014872', '0896214400']",['0448405393'],77.3
71756488,justify,-5050740117851041901,506 State Road,North Dartmouth,"['0449201538', '0425169685', '0304349267', '0345368762', '0553259822', '0373037325', '0192829262', '0373242662', '0671319558', '1581121717', '0394530942', '0684811502', '0553560719', '0764553410', '0060000791', '1578564611', '0399135731', '1591291852', '0590623842', '0316728985', '0816738637', '0786883812', '0140170944', '1889593583', '0553345206', '0486299910', '1565102495', '3423121319', '1550390678', '0679446346', '8408020374']",[],144.7
11351372,cradlesong,-3661117794453911949,5335 Hwy 280 South,Hoover,"['0449201538', '8449409217', '0553251228', '0553762990']","['0345336283', '847844422X']",117.5
37124750,niemann,3359092579280143608,1201 Rt 300,Newburgh,"['8432055999', '0373121598', '0405054610', '0688144500', '0771014872', '1571454551', '1555832660', '0517528436', '1566044650', '1579549276', '0486299910', '0345374088', '1571458697', '2070543587', '1565123441', '1563841134', '0140105247', '0070527091', '0486260992', '0684809001', '0684843102', '847844422X', '3442552362']","['0441003117', '0609600672', '1551660059', '0131337378']",84.2
18445581,agglutinative,-8084810961299047259,139 Merchant Place,Cobleskill,"['155583163X', '0310597722', '1557736022', '0849936861', '0964967804', '0471543977', '0811805530', '0448089386', '0425171272', '0440235286', '0415057701', '0205322441', '207042796X', '0670628301', '0879239212', '0064472922', '0875951880', '0131465155']","['0843942908', '0375413944', '0030615224']",57.2
46396283,lemieux,-7173364726284967071,579 Troy-Schenectady Road,Latham,"['0399144056', '0671570552', '0878577475', '0345437055', '0590972847', '0380764040', '0887330630', '0767913019', '0385285019', '0316734780', '0681418745', '0345352505', '0002254123', '0747543674', '0099435136', '0590303244', '0515104191', '0440235286', '0840758804', '0821734725', '0297836404', '0740721984', '0761504524', '048642362X', '0743211448', '0671319558', '0380978695']",['0140585354'],105.7
39955517,salient,466767455934501373,250 Hartford Avenue,Bellingham,"['044070006X', '2207252817', '0688170528', '1902593332', '1570083371', '2253047821', '0781405262', '0307592618', '0060081961', '0688095259', '0743211448', '345312698X', '0553213717', '0002254123', '006009298X', '0688129226', '0345374088', '0140585354', '0446601578', '0394845455', '0385318979', '0140028978', '0394930940', '1853463949', '0030802377', '0345245377', '1571454551', '0843953772', '0064432483', '0764223852', '0375430784', '0307020231', '0702807648', '0802141404', '0807012238', '0671642219', '0671516752', '0595133789', '0757300065']","['8175252723', '2742742379', '0871315408', '0553209434', '3442723809']",128.5
29735426,strickle,-2827418733825954752,690 Hwy 78,Sumiton,"['1576731030', '0313224420', '1892213958', '0394809831', '1562477587', '0553567683', '0312950837', '0671516752', '1556344473', '0919946097', '0385502737', '0002254123', '0749002395', '0821737708', '3518102192', '0345300815', '0806970707', '0441005969', '0789709252', '0671886142', '158567169X', '0373030290', '0449201538', '1858817102']","['0684822911', '1901250245', '8434812231', '0687332079', '3442552362', '0380450054']",90.9
13086130,timm,93407022769032755,777 Brockton Avenue,Abington,"['0595188273', '0830713255', '0821774816', '0898797446', '0393086976', '1863303790', '0380978695', '0304349267', '0684872919', '0373220243', '189694101X', '0751512869', '1565102495', '1862042209', '3570209075', '0960538860', '0445408286', '0749002395', '0517593750', '0671737724', '0385293941', '0396086926', '0934971358', '0789709252', '0486219070', '0446678589', '0312851987', '0553296167', '0380783002', '2253039330', '0970038704', '1585360775', '0471581453', '1565123441', '0962619701', '0140304770', '0380450054', '0702807648', '019553123X', '0892965983']","['0446601578', '0671021338', '037305257X', '1556610475', '3442552362', '0671719785', '0836215249', '0486299910']",138.6
